No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
247,SDSS J030701.03-074306.4,46.75431,-7.71845,G,,,,22.1g,0.0,0,0,15,1,0,4,0
248,WISEA J030701.02-080753.3,46.75435,-8.13148,*,-200.0,-0.000666,SLS ,19.2g,0.0,0,0,20,4,1,4,0
249,WISEA J030701.04-071827.4,46.75437,-7.30763,IrS,,,,     ,0.0,0,0,12,1,0,0,0
250,WISEA J030701.04-075954.5,46.75439,-7.99858,G,,,,20.9g,0.0,0,0,27,2,0,4,0
251,SDSS J030701.06-075022.4,46.75442,-7.83956,G,,,,23.5g,0.0,0,0,15,1,0,4,0
252,SDSS J030701.06-081610.4,46.75445,-8.26956,*,,,,21.9g,0.0,0,0,5,1,0,4,0
253,SDSS J030701.07-071539.2,46.75447,-7.2609,G,,,,22.5g,0.0,0,0,15,1,0,4,0
254,SDSS J030701.09-074431.5,46.75455,-7.7421,*,,,,23.2g,0.0,0,0,5,1,0,4,0
255,SDSS J030701.10-071800.7,46.7546,-7.30022,G,,,,23.8g,0.0,0,0,15,1,0,4,0
256,SDSS J030701.10-072906.7,46.75462,-7.4852,G,,,,23.1g,0.0,0,0,15,1,0,4,0
257,WISEA J030701.11-073844.4,46.75465,-7.64567,IrS,,,,     ,0.0,0,0,12,1,0,0,0
258,WISEA J030701.12-074312.0,46.75469,-7.72002,IrS,,,,     ,0.0,0,0,12,1,0,0,0
259,WISEA J030701.13-073942.8,46.75473,-7.66191,G,,,,22.3g,0.0,0,0,27,2,0,4,0
260,WISEA J030701.13-074029.9,46.75473,-7.67498,IrS,,,,     ,0.0,0,0,12,1,0,0,0
261,WISEA J030701.14-074625.1,46.75475,-7.77365,G,,,,23.5g,0.0,0,0,27,2,0,4,0
262,WISEA J030701.14-072227.3,46.75476,-7.37427,G,,,,20.4g,0.0,0,0,33,3,0,4,0
263,WISEA J030701.14-082006.1,46.75477,-8.33494,G,,,,22.8g,0.0,0,0,27,2,0,3,0
264,WISEA J030701.14-073834.5,46.75478,-7.64292,IrS,,,,     ,0.0,0,0,12,1,0,0,0
265,WISEA J030701.14-073428.5,46.75479,-7.5746,IrS,,,,     ,0.0,0,0,12,1,0,0,0
266,WISEA J030701.16-081901.7,46.75484,-8.31716,IrS,,,,     ,0.0,0,0,12,1,0,0,0
267,WISEA J030701.08-081820.8,46.75485,-8.30572,G,,,,19.9g,0.0,0,0,35,4,0,4,0
268,WISEA J030701.16-073511.3,46.75485,-7.58649,IrS,,,,     ,0.0,0,0,12,1,0,0,0
269,WISEA J030701.16-081954.5,46.75486,-8.33182,IrS,,,,     ,0.0,0,0,12,1,0,0,0
270,SDSS J030701.18-072725.6,46.75492,-7.45713,G,,,,21.6g,0.0,0,0,15,1,0,4,0
271,WISEA J030701.16-082446.2,46.75494,-8.41284,G,129816.0,0.43302,SLS ,21.5g,0.0,2,0,31,3,1,4,0
272,SDSS J030701.18-074543.8,46.75495,-7.76219,*,,,,21.9g,0.0,0,0,5,1,0,4,0
273,WISEA J030701.19-081318.8,46.75498,-8.2219,IrS,,,,     ,0.0,0,0,12,1,0,0,0
274,SDSSCGA 01321,46.755,-7.47581,GGroup,36874.0,0.123,SST ,15.81,0.0,2,0,0,2,2,0,0
275,WISEA J030701.20-082543.8,46.75501,-8.42883,IrS,,,,     ,0.0,0,0,12,1,0,0,0
276,WISEA J030701.23-080449.7,46.75514,-8.08048,*,68.0,0.000228,SLS ,17.8g,0.0,0,0,26,5,1,4,0
277,WISEA J030701.25-075407.7,46.75523,-7.90216,G,,,,18.7g,0.0,0,0,42,6,0,4,0
278,WISEA J030701.25-075747.6,46.75524,-7.96323,IrS,,,,     ,0.0,0,0,12,1,0,0,0
279,WISEA J030701.25-082351.7,46.75525,-8.3977,IrS,,,,     ,0.0,0,0,12,1,0,0,0
280,WISEA J030701.26-073152.2,46.75525,-7.53117,IrS,,,,     ,0.0,0,0,12,1,0,0,0
281,SDSS J030701.28-075545.7,46.75535,-7.92936,G,,,,23.5g,0.0,0,0,15,1,0,3,0
282,WISEA J030701.30-072549.1,46.75544,-7.43031,*,,,,17.0g,0.0,0,0,23,3,0,4,0
283,SDSS J030701.31-081001.8,46.75549,-8.16719,G,,,,22.6g,0.0,0,0,15,1,0,4,0
284,GALEXMSC J030701.31-073908.6  ,46.75549,-7.65241,UvS,,,,     ,0.0,0,0,4,1,0,0,0
285,WISEA J030701.31-072527.0,46.7555,-7.42417,G,,,,19.1g,0.0,0,0,36,5,0,4,0
286,WISEA J030701.32-071120.6,46.75552,-7.18906,*,,,,21.1g,0.0,0,0,23,3,0,4,0
287,WISEA J030701.32-081709.1,46.75552,-8.28588,G,,,,21.8g,0.0,0,0,27,2,0,4,0
288,WISEA J030701.32-073239.1,46.75553,-7.54421,G,,,,21.5g,0.0,0,0,27,2,0,4,0
289,WISEA J030701.34-082829.7,46.75559,-8.47493,G,,,,23.2g,0.0,0,0,27,2,0,4,0
290,WISEA J030701.34-074433.4,46.75562,-7.74263,IrS,,,,     ,0.0,0,0,12,1,0,0,0
291,WISEA J030701.35-082644.8,46.75563,-8.4458,G,,,,23.5g,0.0,0,0,27,2,0,4,0
292,WISEA J030701.35-081503.6,46.75565,-8.25101,IrS,,,,     ,0.0,0,0,12,1,0,0,0
293,SDSS J030701.36-081946.3,46.75569,-8.32954,G,,,,22.3g,0.0,0,0,19,2,0,4,0
294,WISEA J030701.38-075009.2,46.7557,-7.83584,G,,,,22.2g,0.0,0,0,27,2,0,4,0
295,WISEA J030701.38-075336.8,46.75579,-7.89358,IrS,,,,     ,0.0,0,0,12,1,0,0,0
296,WISEA J030701.40-080241.2,46.75587,-8.0448,G,,,,22.1g,0.0,0,0,27,2,0,4,0
297,GALEXMSC J030701.41-081101.9  ,46.7559,-8.18398,G,49127.0,0.16387,SLS ,21.2g,0.0,2,0,4,2,1,0,0
298,WISEA J030701.41-073623.6,46.75591,-7.60656,IrS,,,,     ,0.0,0,0,12,1,0,0,0
299,SDSS J030701.41-071656.5,46.75594,-7.28237,G,,,,19.5r,0.0,1,0,15,1,0,4,0
300,WISEA J030701.43-081629.0,46.75598,-8.27474,*,,,,18.3g,0.0,0,0,23,3,0,4,0
301,SDSS J030701.44-080257.2,46.75603,-8.04923,G,,,,23.1g,0.0,0,0,15,1,0,4,0
302,SDSS J030701.45-074457.4,46.75605,-7.74929,G,,,,23.1g,0.0,0,0,15,1,0,4,0
303,SDSS J030701.45-072011.4,46.75605,-7.33651,G,,,,23.6g,0.0,0,0,15,1,0,4,0
304,WISEA J030701.45-081651.4,46.75607,-8.28096,IrS,,,,     ,0.0,0,0,12,1,0,0,0
305,SDSS J030701.45-074554.0,46.75608,-7.765,*,,,,22.7g,0.0,0,0,5,1,0,4,0
306,WISEA J030701.46-071200.3,46.75609,-7.2001,IrS,,,,     ,0.0,0,0,12,1,0,0,0
307,WISEA J030701.46-072442.9,46.75609,-7.41192,IrS,,,,     ,0.0,0,0,12,1,0,0,0
308,WISEA J030701.46-072808.1,46.75609,-7.46893,IrS,,,,     ,0.0,0,0,12,1,0,0,0
309,WISEA J030701.46-075307.3,46.7561,-7.88536,IrS,,,,     ,0.0,0,0,12,1,0,0,0
310,WISEA J030701.48-080230.0,46.7561,-8.04169,*,,,,23.1g,0.0,0,0,17,2,0,4,0
311,SDSS J030701.47-081938.2,46.75617,-8.32729,*,,,,23.1g,0.0,0,0,5,1,0,4,0
312,WISEA J030701.50-074458.7,46.75626,-7.74965,IrS,,,,     ,0.0,0,0,12,1,0,0,0
313,SDSS J030701.50-081848.5,46.75626,-8.31349,*,,,,23.5g,0.0,0,0,5,1,0,4,0
314,WISEA J030701.50-072129.3,46.75627,-7.35816,IrS,,,,     ,0.0,0,0,12,1,0,0,0
315,SDSS J030701.50-073825.9,46.75628,-7.64055,G,,,,21.2g,0.0,0,0,15,1,0,4,0
316,WISEA J030701.50-071813.2,46.75628,-7.30368,IrS,,,,     ,0.0,0,0,12,1,0,0,0
317,WISEA J030701.51-081147.6,46.75632,-8.19657,IrS,,,,     ,0.0,0,0,12,1,0,0,0
318,SDSS J030701.52-074119.3,46.75634,-7.6887,G,,,,21.8g,0.0,0,0,15,1,0,4,0
319,WISEA J030701.53-071647.4,46.75638,-7.27984,G,,,,18.7r,0.0,1,0,27,2,0,4,0
320,WISEA J030701.57-082422.4,46.7564,-8.40619,G,,,,22.8g,0.0,0,0,27,2,0,4,0
321,SDSS J030701.54-074501.1,46.75644,-7.75032,*,,,,23.3g,0.0,0,0,5,1,0,4,0
322,WISEA J030701.57-073249.5,46.75658,-7.54709,IrS,,,,     ,0.0,0,0,12,1,0,0,0
323,WISEA J030701.58-081551.4,46.75661,-8.26429,IrS,,,,     ,0.0,0,0,12,1,0,0,0
324,WISEA J030701.58-074701.5,46.75661,-7.78376,IrS,,,,     ,0.0,0,0,12,1,0,0,0
325,WISEA J030701.58-072212.2,46.75662,-7.37006,G,,,,20.4g,0.0,0,0,27,2,0,4,0
326,WISEA J030701.59-074239.2,46.75663,-7.71091,*,,,,19.6g,0.0,0,0,22,3,0,4,0
327,WISEA J030701.61-075431.9,46.75673,-7.90887,IrS,,,,     ,0.0,0,0,12,1,0,0,0
328,WHL J030701.6-082736,46.75675,-8.46002,GClstr,166025.0,0.5538,PUN ,     ,0.0,2,0,0,2,2,0,0
329,WISEA J030701.62-082735.9,46.75677,-8.46,G,,,,22.4g,0.0,3,0,27,3,0,4,0
330,WISEA J030701.60-071922.9,46.75683,-7.32326,G,,,,23.8g,0.0,0,0,27,2,0,3,0
331,WISEA J030701.57-072709.3,46.75686,-7.45276,G,,,,21.2g,0.0,0,0,27,2,0,4,0
332,WISEA J030701.65-081040.9,46.75689,-8.17805,*,,,,21.6g,0.0,0,0,22,3,0,4,0
333,WISEA J030701.65-074912.1,46.75689,-7.82004,IrS,,,,     ,0.0,0,0,12,1,0,0,0
334,WISEA J030701.62-071238.6,46.7569,-7.21064,*,,,,22.4g,0.0,0,0,17,2,0,4,0
335,SDSS J030701.67-073130.1,46.75696,-7.52505,G,,,,22.7g,0.0,0,0,15,1,0,4,0
336,SDSS J030701.67-081019.6,46.75697,-8.17212,G,,,,23.9g,0.0,0,0,15,1,0,4,0
337,WISEA J030701.67-071711.5,46.75698,-7.28654,IrS,,,,     ,0.0,0,0,12,1,0,0,0
338,SDSS J030701.68-073229.0,46.75703,-7.5414,G,,,,21.6g,0.0,0,0,15,1,0,3,0
339,WISEA J030701.69-081004.2,46.75708,-8.16785,IrS,,,,     ,0.0,0,0,12,1,0,0,0
340,WISEA J030701.71-073558.1,46.75709,-7.5994,G,,,,25.5g,0.0,0,0,27,2,0,4,0
341,WISEA J030701.71-075738.2,46.75715,-7.96062,G,,,,19.87,0.0,1,0,36,5,0,4,0
342,WISEA J030701.72-073329.9,46.75721,-7.55832,IrS,,,,     ,0.0,0,0,12,1,0,0,0
343,WISEA J030701.75-082236.8,46.75732,-8.37692,IrS,,,,     ,0.0,0,0,12,1,0,0,0
344,WISEA J030701.75-081305.2,46.75733,-8.21813,IrS,,,,     ,0.0,0,0,12,1,0,0,0
345,WISEA J030701.79-075140.3,46.75736,-7.86128,G,,,,22.8g,0.0,0,0,27,2,0,4,0
346,WISEA J030701.77-075912.0,46.7574,-7.98668,G,,,,21.9g,0.0,0,0,27,2,0,4,0
347,SDSS J030701.80-082928.0,46.75751,-8.49113,G,,,,21.3g,0.0,0,0,15,1,0,4,0
348,WISEA J030701.80-075350.9,46.75754,-7.89748,IrS,,,,     ,0.0,0,0,12,1,0,0,0
349,SDSS J030701.80-081317.6,46.75754,-8.22156,G,,,,22.5g,0.0,0,0,15,1,0,4,0
350,WISEA J030701.81-072928.5,46.75756,-7.49125,IrS,,,,     ,0.0,0,0,12,1,0,0,0
351,WISEA J030701.82-075851.1,46.75758,-7.98088,G,,,,23.2g,0.0,2,0,27,2,0,4,0
352,WISEA J030701.82-080548.0,46.7576,-8.09668,IrS,,,,     ,0.0,0,0,12,1,0,0,0
353,SDSS J030701.84-081522.8,46.75767,-8.25636,*,,,,21.2g,0.0,0,0,5,1,0,4,0
354,WISEA J030701.82-072744.4,46.75768,-7.46209,G,,,,22.8g,0.0,0,0,27,2,0,4,0
355,SDSS J030701.84-075724.9,46.75769,-7.95694,G,,,,22.5g,0.0,0,0,15,1,0,4,0
356,GALEXMSC J030701.84-072549.7  ,46.7577,-7.43049,UvS,,,,     ,0.0,0,0,4,1,0,0,0
357,WISEA J030701.84-082135.4,46.7577,-8.35984,IrS,,,,     ,0.0,0,0,12,1,0,0,0
358,SDSS J030701.85-074700.3,46.75773,-7.78343,G,,,,21.5g,0.0,0,0,19,2,0,4,0
359,SDSS J030701.85-081631.0,46.75774,-8.27529,G,,,,22.8g,0.0,0,0,15,1,0,4,0
360,WISEA J030701.86-072452.1,46.75777,-7.41448,IrS,,,,     ,0.0,0,0,12,1,0,0,0
361,SDSS J030701.86-073139.5,46.75778,-7.52765,G,,,,23.0g,0.0,0,0,15,1,0,4,0
362,SDSS J030701.88-080843.9,46.75784,-8.14555,G,,,,23.7g,0.0,0,0,15,1,0,4,0
363,WISEA J030701.89-072644.2,46.75788,-7.44562,*,664040.0,2.215,PUN ,20.2g,0.0,3,0,21,3,1,4,0
364,WISEA J030701.90-074358.8,46.75792,-7.733,IrS,,,,     ,0.0,0,0,12,1,0,0,0
365,SDSS J030701.90-074457.3,46.75792,-7.74927,G,,,,22.4g,0.0,0,0,15,1,0,4,0
366,SDSS J030701.90-072537.3,46.75794,-7.42705,*,,,,22.5g,0.0,0,0,5,1,0,4,0
367,WISEA J030701.93-082918.9,46.75806,-8.48861,IrS,,,,     ,0.0,0,0,12,1,0,0,0
368,SDSS J030701.93-080257.4,46.75808,-8.04928,G,,,,22.7g,0.0,0,0,15,1,0,4,0
369,SDSS J030701.95-072703.4,46.75814,-7.45095,G,,,,22.8g,0.0,0,0,15,1,0,3,0
370,GALEXMSC J030701.95-072823.8  ,46.75814,-7.47329,UvS,,,,     ,0.0,0,0,4,1,0,0,0
371,SDSS J030701.95-071536.3,46.75816,-7.26011,*,,,,22.0g,0.0,0,0,5,1,0,4,0
372,WISEA J030701.97-080931.1,46.75821,-8.15866,IrS,,,,     ,0.0,0,0,12,1,0,0,0
373,WISEA J030701.98-075226.9,46.75828,-7.87414,IrS,,,,     ,0.0,0,0,12,1,0,0,0
374,WISEA J030701.99-083004.8,46.75833,-8.50134,IrS,,,,     ,0.0,0,0,12,1,0,0,0
375,SDSS J030702.00-081730.2,46.75834,-8.29174,*,,,,20.1g,0.0,0,0,9,2,0,4,0
376,WISEA J030701.98-071256.2,46.75838,-7.2153,G,,,,22.6g,0.0,0,0,27,2,0,4,0
377,WISEA J030702.01-072327.7,46.75839,-7.39103,G,,,,19.7g,0.0,0,0,36,5,0,4,0
378,WISEA J030702.03-073822.7,46.75849,-7.63967,G,,,,19.97,0.0,0,0,17,3,0,0,0
379,WISEA J030702.02-075608.3,46.75852,-7.93573,G,,,,22.5g,0.0,0,0,27,2,0,4,0
380,WISEA J030702.04-072824.8,46.75853,-7.47357,G,,,,21.4g,0.0,0,0,27,2,0,4,0
381,WISEA J030702.04-080848.7,46.75853,-8.14686,IrS,,,,     ,0.0,0,0,12,1,0,0,0
382,SDSS J030702.05-071904.1,46.75856,-7.31781,G,,,,21.3g,0.0,0,0,19,2,0,4,0
383,WISEA J030702.06-080233.8,46.7586,-8.04275,G,,,,20.6g,0.0,0,0,31,3,0,4,0
384,SDSS J030702.08-072434.6,46.75869,-7.40963,*,,,,24.7g,0.0,0,0,5,1,0,3,0
385,WISEA J030702.11-075523.4,46.75874,-7.92318,G,,,,23.1g,0.0,0,0,27,2,0,4,0
386,SDSS J030702.09-080850.4,46.75874,-8.14734,G,,,,23.5g,0.0,0,0,15,1,0,4,0
387,SDSS J030702.11-081454.4,46.7588,-8.24847,G,,,,23.1g,0.0,0,0,15,1,0,4,0
388,WISEA J030702.15-073935.5,46.75888,-7.6601,*,,,,25.1g,0.0,0,0,17,2,0,4,0
389,WISEA J030702.13-073147.3,46.75894,-7.52952,G,,,,22.6g,0.0,0,0,27,2,0,4,0
390,WISEA J030702.14-075547.8,46.75895,-7.92997,G,,,,23.0g,0.0,0,0,27,2,0,4,0
391,SDSS J030702.15-073039.5,46.75899,-7.51097,*,,,,21.2g,0.0,0,0,5,1,0,4,0
392,WISEA J030702.25-075751.3,46.759,-7.96468,G,,,,22.4g,0.0,0,0,27,2,0,4,0
393,WISEA J030702.16-071122.2,46.759,-7.18952,IrS,,,,     ,0.0,0,0,12,1,0,0,0
394,WISEA J030702.16-073441.0,46.75901,-7.57808,IrS,,,,     ,0.0,0,0,12,1,0,0,0
395,WISEA J030702.16-071941.5,46.75901,-7.32798,G,,,,22.9g,0.0,0,0,27,2,0,4,0
396,WISEA J030702.16-080045.5,46.75904,-8.01266,IrS,,,,     ,0.0,0,0,12,1,0,0,0
397,SDSS J030702.17-074510.9,46.75907,-7.75304,*,,,,23.7g,0.0,0,0,5,1,0,4,0
398,SDSS J030702.18-071749.5,46.75912,-7.29709,*,,,,23.7g,0.0,0,0,5,1,0,3,0
399,WISEA J030702.20-082740.2,46.7592,-8.46118,G,,,,23.0g,0.0,0,0,27,2,0,4,0
400,WISEA J030702.21-081631.9,46.75922,-8.27553,IrS,,,,     ,0.0,0,0,12,1,0,0,0
401,WISEA J030702.22-082848.8,46.75925,-8.48023,IrS,,,,     ,0.0,0,0,12,1,0,0,0
402,WISEA J030702.22-080525.8,46.75927,-8.09052,IrS,,,,     ,0.0,0,0,12,1,0,0,0
403,SDSS J030702.23-072815.6,46.75931,-7.47101,*,,,,21.9g,0.0,0,0,5,1,0,4,0
404,WISEA J030702.24-082657.0,46.75936,-8.44918,G,,,,23.7g,0.0,0,0,27,2,0,4,0
405,WISEA J030702.24-074709.4,46.75939,-7.78607,*,,,,22.5g,0.0,0,0,17,2,0,4,0
406,SDSS J030702.26-072751.2,46.75946,-7.46424,G,,,,21.3g,0.0,0,0,15,1,0,4,0
407,WISEA J030702.27-072501.1,46.75947,-7.41699,IrS,,,,     ,0.0,0,0,12,1,0,0,0
408,WISEA J030702.27-072905.9,46.75948,-7.48498,*,,,,15.2g,0.0,0,0,29,5,0,4,0
409,WISEA J030702.28-081315.4,46.75952,-8.22096,*,,,,21.7g,0.0,0,0,17,2,0,4,0
410,SDSS J030702.28-080519.4,46.75952,-8.08873,G,260586.0,0.86922,SLS ,22.2g,0.0,2,0,15,1,1,4,0
411,WISEA J030702.28-071805.6,46.75952,-7.30157,IrS,,,,     ,0.0,0,0,12,1,0,0,0
412,WISEA J030702.33-073800.2,46.75953,-7.63297,*,,,,22.6g,0.0,0,0,17,2,0,4,0
413,WISEA J030702.29-074118.2,46.75957,-7.68839,*,,,,19.0g,0.0,0,0,23,3,0,4,0
414,WISEA J030702.32-074726.7,46.75967,-7.79076,*,,,,22.7g,0.0,0,0,17,2,0,4,0
415,WISEA J030702.32-072100.4,46.7597,-7.35012,*,58.0,0.000194,SLS ,16.3g,0.0,0,0,29,6,1,3,0
416,WISEA J030702.32-082440.2,46.7597,-8.41118,IrS,,,,     ,0.0,0,0,12,1,0,0,0
417,WISEA J030702.34-082820.1,46.75979,-8.47226,G,,,,20.08,0.0,1,0,28,3,0,4,0
418,WISEA J030702.34-073613.4,46.75979,-7.60373,IrS,,,,     ,0.0,0,0,12,1,0,0,0
419,WISEA J030702.35-071757.3,46.75983,-7.29939,G,113975.0,0.38018,SLS ,21.8g,0.0,2,0,30,3,1,4,0
420,WISEA J030702.38-081549.7,46.75994,-8.26381,IrS,,,,     ,0.0,0,0,12,1,0,0,0
421,WISEA J030702.39-074551.9,46.76002,-7.76441,G,,,,22.8g,0.0,0,0,27,2,0,4,0
422,WISEA J030702.38-082507.5,46.76005,-8.41872,*,,,,22.5g,0.0,0,0,21,3,0,4,0
423,WISEA J030702.40-071216.8,46.76007,-7.20465,G,,,,21.4g,0.0,0,0,27,2,0,4,0
424,WISEA J030702.44-082425.0,46.76019,-8.40692,G,,,,21.6g,0.0,0,0,31,3,0,4,0
425,WISEA J030702.45-073040.2,46.76021,-7.51082,*,,,,21.8g,0.0,0,0,17,2,0,4,0
426,SDSS J030702.45-080618.1,46.76021,-8.10505,*,,,,23.4g,0.0,0,0,5,1,0,3,0
427,WISEA J030702.45-082952.2,46.76023,-8.49785,G,,,,22.4g,0.0,0,0,27,2,0,4,0
428,WISEA J030702.52-074850.6,46.76025,-7.81417,G,129669.0,0.43253,SLS ,22.5g,0.0,2,0,31,3,1,4,0
429,SDSS J030702.46-074002.1,46.76027,-7.66727,G,,,,22.1g,0.0,0,0,15,1,0,4,0
430,SDSS J030702.46-075601.0,46.76028,-7.93361,G,,,,22.5g,0.0,0,0,15,1,0,4,0
431,WISEA J030702.47-072031.9,46.76031,-7.34222,*,,,,15.2g,0.0,0,0,30,5,0,4,0
432,WISEA J030702.49-081256.3,46.76039,-8.21566,IrS,,,,     ,0.0,0,0,12,1,0,0,0
433,SDSS J030702.50-081425.2,46.76042,-8.24035,G,,,,22.4g,0.0,0,0,15,1,0,3,0
434,WISEA J030702.50-075803.6,46.76044,-7.96768,IrS,,,,     ,0.0,0,0,12,1,0,0,0
435,SDSS J030702.50-075143.9,46.76044,-7.8622,*,,,,24.8g,0.0,0,0,5,1,0,3,0
436,WISEA J030702.51-075731.0,46.76046,-7.95862,*,,,,22.1g,0.0,0,0,17,2,0,4,0
437,WISEA J030702.51-074819.5,46.76047,-7.80542,IrS,,,,     ,0.0,0,0,12,1,0,0,0
438,SDSS J030702.51-082523.9,46.76049,-8.42332,*,,,,22.8g,0.0,0,0,5,1,0,4,0
439,SDSS J030702.51-081737.5,46.76049,-8.29376,*,,,,22.8g,0.0,0,0,5,1,0,3,0
440,WISEA J030702.52-075216.5,46.76053,-7.87125,IrS,,,,     ,0.0,0,0,12,1,0,0,0
441,WISEA J030702.54-081633.3,46.76059,-8.27594,G,27429.0,0.091492,SLS ,17.5g,0.0,24,0,62,12,6,8,0
442,SDSS J030702.55-073220.1,46.76065,-7.53894,G,,,,22.1g,0.0,0,0,15,1,0,4,0
443,WISEA J030702.55-075238.8,46.76065,-7.87746,IrS,,,,     ,0.0,0,0,12,1,0,0,0
444,WISEA J030702.55-081711.5,46.76066,-8.28653,IrS,,,,     ,0.0,0,0,12,1,0,0,0
445,GALEXASC J030702.75-074113.6  ,46.76067,-7.68748,G,,,,18.70,0.0,0,0,9,3,0,0,0
446,WISEA J030702.56-075441.8,46.76068,-7.91164,*,,,,20.7g,0.0,0,0,23,3,0,4,0
447,WISEA J030702.57-074412.5,46.76072,-7.73681,IrS,,,,     ,0.0,0,0,12,1,0,0,0
448,WISEA J030702.57-082750.1,46.76074,-8.46394,G,,,,22.6g,0.0,2,0,27,2,0,4,0
449,SDSS J030702.58-081955.4,46.76079,-8.33206,G,,,,22.3g,0.0,0,0,15,1,0,3,0
450,SDSS J030702.60-074755.6,46.76085,-7.79878,*,,,,24.8g,0.0,0,0,5,1,0,3,0
451,WISEA J030702.63-082358.7,46.76096,-8.39965,*,,,,20.0g,0.0,0,0,17,2,0,4,0
452,WISEA J030702.65-082049.9,46.76104,-8.3472,IrS,,,,     ,0.0,0,0,12,1,0,0,0
453,WISEA J030702.63-081101.2,46.76108,-8.18382,G,,,,22.6g,0.0,0,0,27,2,0,4,0
454,WISEA J030702.66-075419.5,46.76112,-7.90542,*,,,,21.0g,0.0,0,0,23,3,0,4,0
455,WISEA J030702.67-072617.5,46.76113,-7.43821,IrS,,,,     ,0.0,0,0,12,1,0,0,0
456,WISEA J030702.67-082925.8,46.76115,-8.49051,G,,,,24.0g,0.0,2,0,27,2,0,4,0
457,SDSS J030702.68-073840.6,46.7612,-7.64461,G,,,,21.0g,0.0,0,0,15,1,0,4,0
458,WISEA J030702.67-081707.5,46.76121,-8.28521,G,,,,24.2g,0.0,0,0,27,2,0,3,0
459,WISEA J030702.69-074914.1,46.76124,-7.8206,IrS,,,,     ,0.0,0,0,12,1,0,0,0
460,SDSS J030702.76-072218.5,46.76153,-7.37183,G,,,,21.9g,0.0,0,0,15,1,0,4,0
461,SDSS J030702.79-073318.5,46.76164,-7.55514,G,,,,22.5g,0.0,0,0,15,1,0,4,0
462,WISEA J030702.80-073840.7,46.76169,-7.64465,IrS,,,,     ,0.0,0,0,12,1,0,0,0
463,WISEA J030702.83-073429.9,46.76179,-7.57499,IrS,,,,     ,0.0,0,0,12,1,0,0,0
464,WISEA J030702.84-080942.0,46.76186,-8.16169,IrS,,,,     ,0.0,0,0,12,1,0,0,0
465,WISEA J030702.85-073319.7,46.76188,-7.55548,IrS,,,,     ,0.0,0,0,12,1,0,0,0
466,SDSS J030702.86-073739.3,46.76196,-7.62759,G,,,,21.2g,0.0,0,0,15,1,0,4,0
467,WISEA J030702.85-074356.0,46.76198,-7.73227,G,,,,22.5g,0.0,0,0,27,2,0,4,0
468,WISEA J030702.88-074111.2,46.76204,-7.68647,IrS,,,,     ,0.0,0,0,12,1,0,0,0
469,WISEA J030702.89-075103.6,46.76205,-7.85101,IrS,,,,     ,0.0,0,0,12,1,0,0,0
470,WISEA J030702.89-081341.4,46.76208,-8.22818,G,,,,22.0g,0.0,0,0,27,2,0,4,0
471,WISEA J030702.90-074131.3,46.76212,-7.69204,IrS,,,,     ,0.0,0,0,12,1,0,0,0
472,WISEA J030702.92-082010.9,46.76219,-8.33638,G,,,,21.7g,0.0,2,0,27,2,0,4,0
473,WISEA J030702.93-072704.4,46.76223,-7.45122,*,,,,22.4g,0.0,3,0,17,2,0,4,0
474,WISEA J030702.93-081856.2,46.76225,-8.31562,IrS,,,,     ,0.0,0,0,12,1,0,0,0
475,WISEA J030702.88-080222.6,46.76226,-8.03988,G,,,,22.7g,0.0,0,0,27,2,0,4,0
476,WISEA J030702.97-075752.4,46.7624,-7.96456,IrS,,,,     ,0.0,0,0,12,1,0,0,0
477,WISEA J030702.97-072652.0,46.76247,-7.44772,G,,,,23.5g,0.0,0,0,27,2,0,3,0
478,WISEA J030702.96-080644.3,46.76248,-8.11237,G,,,,22.3g,0.0,0,0,27,2,0,4,0
479,WISEA J030702.99-073158.3,46.7625,-7.53288,IrS,,,,     ,0.0,0,0,12,1,0,0,0
480,WISEA J030703.00-082253.0,46.76253,-8.3814,*,,,,16.7g,0.0,0,0,23,3,0,4,0
481,SDSS J030703.01-075758.7,46.76256,-7.96633,*,,,,22.6g,0.0,0,0,5,1,0,4,0
482,WISEA J030703.01-073347.5,46.76257,-7.5632,IrS,,,,     ,0.0,0,0,12,1,0,0,0
483,WISEA J030703.01-073813.4,46.76267,-7.63716,G,,,,20.9g,0.0,0,0,27,2,0,4,0
484,GALEXASC J030703.04-075258.0  ,46.76268,-7.8828,UvS,,,,     ,0.0,0,0,3,1,0,0,0
485,WISEA J030703.04-074052.9,46.76269,-7.68137,IrS,,,,     ,0.0,0,0,12,1,0,0,0
486,WISEA J030703.04-075128.5,46.7627,-7.85793,IrS,,,,     ,0.0,0,0,12,1,0,0,0
487,SDSS J030703.05-072304.3,46.76275,-7.38455,G,,,,23.1g,0.0,0,0,15,1,0,4,0
488,WISEA J030703.07-074601.3,46.76277,-7.76693,*,,,,19.9g,0.0,0,0,17,2,0,4,0
489,WISEA J030703.06-082023.8,46.76279,-8.33997,IrS,,,,     ,0.0,0,0,12,1,0,0,0
490,WISEA J030703.07-072627.1,46.7628,-7.44086,IrS,,,,     ,0.0,0,0,12,1,0,0,0
491,WISEA J030703.07-072202.1,46.7628,-7.36722,G,,,,22.7g,0.0,0,0,27,2,0,4,0
